1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:38:00 - 14:38:59;08.01.2020;0,1201;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:51:00 - 14:51:59;08.01.2020;0,0816;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:10:00 - 15:10:59;08.01.2020;0,0824;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:30:59;08.01.2020;0,0628;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:47:00 - 15:47:59;08.01.2020;0,0444;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:06:00 - 16:06:59;08.01.2020;0,0410;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:22:00 - 16:22:59;08.01.2020;0,0884;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:43:00 - 16:43:59;08.01.2020;0,0685;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:09:00 - 17:09:59;08.01.2020;0,0493;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:29:00 - 17:29:59;08.01.2020;0,0447;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:33:00 - 17:33:59;08.01.2020;0,0400;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:43:00 - 17:43:59;08.01.2020;0,0382;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:08:00 - 18:08:59;08.01.2020;0,0625;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:25:00 - 18:25:59;08.01.2020;0,0598;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:40:00 - 18:40:59;08.01.2020;0,0635;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:38:00 - 19:38:59;08.01.2020;0,0310;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:47:00 - 19:47:59;08.01.2020;0,0425;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:08:00 - 20:08:59;08.01.2020;0,0752;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:27:00 - 20:27:59;08.01.2020;0,0144;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:40:00 - 20:40:59;08.01.2020;0,0202;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:11:00 - 21:11:59;08.01.2020;0,0485;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:32:00 - 21:32:59;08.01.2020;0,0308;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:46:00 - 21:46:59;08.01.2020;0,0489;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:11:00 - 22:11:59;08.01.2020;0,0260;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:28:00 - 22:28:59;08.01.2020;0,0311;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:47:00 - 22:47:59;08.01.2020;0,0312;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:09:00 - 23:09:59;08.01.2020;0,1141;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:25:00 - 23:25:59;08.01.2020;0,1508;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:46:00 - 23:46:59;08.01.2020;0,1320;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:03:00 - 24:03:59;08.01.2020;0,0582;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:19:00 - 24:19:59;08.01.2020;0,0732;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:40:00 - 24:40:59;08.01.2020;0,0821;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:07:00 - 25:07:59;08.01.2020;0,1277;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:20:00 - 25:20:59;08.01.2020;0,1211;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:40:00 - 25:40:59;08.01.2020;0,0680;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:15:00 - 07:15:59;08.01.2020;0,0228;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:30:00 - 07:30:59;08.01.2020;0,0162;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:42:00 - 07:42:59;08.01.2020;0,0132;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:09:00 - 08:09:59;08.01.2020;0,0205;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:19:00 - 08:19:59;08.01.2020;0,0051;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:38:00 - 08:38:59;08.01.2020;0,0283;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:50:00 - 08:50:59;08.01.2020;0,0772;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;09:19:00 - 09:19:59;08.01.2020;0,0091;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;10:18:00 - 10:18:59;08.01.2020;0,0709;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;11:23:00 - 11:23:59;08.01.2020;0,0468;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;12:36:00 - 12:36:59;08.01.2020;0,0440;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;12:51:00 - 12:51:59;08.01.2020;0,0579;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;13:20:00 - 13:20:59;08.01.2020;0,0511;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:22:00 - 14:22:59;08.01.2020;0,0842;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;15:33:00 - 15:33:59;08.01.2020;0,0524;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;16:24:00 - 16:24:59;08.01.2020;0,0812;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;17:31:00 - 17:31:59;08.01.2020;0,0421;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:27:00 - 18:27:59;08.01.2020;0,0501;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:13:00 - 19:13:59;08.01.2020;0,0237;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:23:00 - 19:23:59;08.01.2020;0,0198;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:31:00 - 20:31:59;08.01.2020;0,0210;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:35:00 - 21:35:59;08.01.2020;0,0000;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:31:00 - 22:31:59;08.01.2020;0,0060;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:27:00 - 23:27:59;08.01.2020;0,1031;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:21:00 - 24:21:59;08.01.2020;0,0356;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:20:00 - 25:20:59;08.01.2020;0,1160;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:42:00 - 06:42:59;08.01.2020;0,3156;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:13:00 - 07:13:59;08.01.2020;0,3341;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:40:00 - 07:40:59;08.01.2020;0,4170;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:28:00 - 08:28:59;08.01.2020;1,0273;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:50:00 - 08:50:59;08.01.2020;1,2932;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:15:00 - 09:15:59;08.01.2020;1,2998;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:28:00 - 09:28:59;08.01.2020;1,5218;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:43:00 - 09:43:59;08.01.2020;1,5493;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:26:00 - 10:26:59;08.01.2020;1,7563;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:41:00 - 10:41:59;08.01.2020;1,5760;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:03:00 - 11:03:59;08.01.2020;1,8021;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:31:00 - 11:31:59;08.01.2020;1,8386;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:47:00 - 11:47:59;08.01.2020;2,0126;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:30:59;08.01.2020;2,1637;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:52:00 - 12:52:59;08.01.2020;2,0562;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:12:00 - 13:12:59;08.01.2020;2,1806;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:43:00 - 13:43:59;08.01.2020;1,3444;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:21:00 - 14:21:59;08.01.2020;1,6737;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:42:00 - 14:42:59;08.01.2020;1,7091;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:58:00 - 14:58:59;08.01.2020;1,6043;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:15:00 - 15:15:59;08.01.2020;1,5860;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:33:00 - 16:33:59;08.01.2020;1,6129;1,0000
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:02:00 - 17:02:59;08.01.2020;1,8655;1,0000
