nan;nan;nan;nan;nan;nan;nan;TVR;Quantity
nan;nan;nan;nan;nan;nan;nan;all 18+;all 18+
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:19:00 - 07:19:59;25.01.2020;0,5378;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:37:00 - 07:37:59;25.01.2020;0,6357;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:18:00 - 08:18:59;25.01.2020;0,7917;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:39:00 - 08:39:59;25.01.2020;0,9248;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:07:00 - 09:07:59;25.01.2020;0,8569;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:33:00 - 09:33:59;25.01.2020;0,9752;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:27:00 - 10:27:59;25.01.2020;1,3428;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:44:00 - 10:44:59;25.01.2020;1,4214;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:03:00 - 11:03:59;25.01.2020;1,7470;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:26:00 - 11:26:59;25.01.2020;1,9725;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:44:00 - 11:44:59;25.01.2020;1,9925;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:38:00 - 12:38:59;25.01.2020;1,9082;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:58:00 - 12:58:59;25.01.2020;2,0957;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:16:00 - 13:16:59;25.01.2020;1,9221;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:42:00 - 13:42:59;25.01.2020;2,2571;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:16:00 - 14:16:59;25.01.2020;2,6231;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:37:00 - 14:37:59;25.01.2020;2,6155;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:00:00 - 15:00:59;25.01.2020;2,8151;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:36:00 - 15:36:59;25.01.2020;2,0270;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:04:00 - 16:04:59;25.01.2020;2,1194;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:23:00 - 16:23:59;25.01.2020;2,1498;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:45:00 - 16:45:59;25.01.2020;2,1275;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:09:00 - 17:09:59;25.01.2020;2,0034;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:32:00 - 17:32:59;25.01.2020;2,1289;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:56:00 - 17:56:59;25.01.2020;1,9573;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:00:00 - 18:00:59;25.01.2020;1,9834;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:28:00 - 19:28:59;25.01.2020;2,8415;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:40:00 - 19:40:59;25.01.2020;2,8400;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:09:00 - 20:09:59;25.01.2020;3,0493;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:27:00 - 20:27:59;25.01.2020;3,1835;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:43:00 - 20:43:59;25.01.2020;3,3378;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:48:00 - 21:48:59;25.01.2020;3,5175;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:15:00 - 22:15:59;25.01.2020;3,0152;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:40:00 - 22:40:59;25.01.2020;2,8107;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:19:00 - 23:19:59;25.01.2020;2,0128;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:33:00 - 23:33:59;25.01.2020;2,3567;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:42:00 - 24:42:59;25.01.2020;1,2284;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:06:00 - 25:06:59;25.01.2020;0,4518;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:35:00 - 25:35:59;25.01.2020;0,2611;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:56:00 - 25:56:59;25.01.2020;0,2817;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;26:32:00 - 26:32:59;25.01.2020;0,1887;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;26:54:00 - 26:54:59;25.01.2020;0,2745;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;27:10:00 - 27:10:59;25.01.2020;0,2293;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;27:44:00 - 27:44:59;25.01.2020;0,1885;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;28:00:00 - 28:00:59;25.01.2020;0,1938;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;10:46:00 - 10:46:59;25.01.2020;0,6803;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;13:00:00 - 13:00:59;25.01.2020;1,1861;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:39:00 - 14:39:59;25.01.2020;1,7404;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:47:00 - 16:47:59;25.01.2020;1,0986;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:42:00 - 19:42:59;25.01.2020;1,6086;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:45:00 - 20:45:59;25.01.2020;1,8461;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:42:00 - 22:42:59;25.01.2020;1,3750;1
1858;ПЕРВЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;25:08:00 - 25:08:59;25.01.2020;0,2591;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;05:07:00 - 05:07:59;25.01.2020;0,1328;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;05:24:00 - 05:24:59;25.01.2020;0,1826;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;05:45:00 - 05:45:59;25.01.2020;0,1434;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;06:07:00 - 06:07:59;25.01.2020;0,2559;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;06:25:00 - 06:25:59;25.01.2020;0,3532;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;06:43:00 - 06:43:59;25.01.2020;0,4943;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:07:00 - 07:07:59;25.01.2020;0,5220;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:24:00 - 07:24:59;25.01.2020;0,6008;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:45:00 - 07:45:59;25.01.2020;0,6990;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:15:00 - 08:15:59;25.01.2020;0,9452;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:57:00 - 08:57:59;25.01.2020;1,3098;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:22:00 - 09:22:59;25.01.2020;1,3549;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:45:00 - 09:45:59;25.01.2020;1,9970;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:08:00 - 10:08:59;25.01.2020;2,4670;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:35:00 - 10:35:59;25.01.2020;2,9026;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:54:00 - 10:54:59;25.01.2020;3,0524;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:16:00 - 11:16:59;25.01.2020;2,4686;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:43:00 - 11:43:59;25.01.2020;2,6753;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:04:00 - 12:04:59;25.01.2020;2,7958;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:31:00 - 12:31:59;25.01.2020;3,1778;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:50:00 - 12:50:59;25.01.2020;2,9833;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:05:00 - 13:05:59;25.01.2020;3,3009;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:22:00 - 13:22:59;25.01.2020;3,4684;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:09:00 - 14:09:59;25.01.2020;3,0036;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:30:00 - 14:30:59;25.01.2020;3,2996;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:49:00 - 14:49:59;25.01.2020;3,5393;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:08:00 - 15:08:59;25.01.2020;3,6418;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:28:00 - 15:28:59;25.01.2020;3,6573;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:47:00 - 15:47:59;25.01.2020;3,7328;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:05:00 - 16:05:59;25.01.2020;3,9006;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:25:00 - 16:25:59;25.01.2020;4,5606;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:44:00 - 16:44:59;25.01.2020;4,3231;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:03:00 - 17:03:59;25.01.2020;4,1964;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:23:00 - 17:23:59;25.01.2020;4,1981;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:44:00 - 17:44:59;25.01.2020;4,3099;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:27:00 - 18:27:59;25.01.2020;3,2271;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:48:00 - 18:48:59;25.01.2020;2,8316;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:16:00 - 19:16:59;25.01.2020;3,4333;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:44:00 - 19:44:59;25.01.2020;3,4972;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:58:00 - 19:58:59;25.01.2020;3,4539;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:19:00 - 20:19:59;25.01.2020;3,8931;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:37:00 - 20:37:59;25.01.2020;3,6462;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:33:00 - 21:33:59;25.01.2020;4,6548;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:53:00 - 21:53:59;25.01.2020;4,5315;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:16:00 - 22:16:59;25.01.2020;4,5282;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:35:00 - 22:35:59;25.01.2020;4,3326;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:54:00 - 22:54:59;25.01.2020;4,1960;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:13:00 - 23:13:59;25.01.2020;4,3197;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:32:00 - 23:32:59;25.01.2020;4,2832;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:50:00 - 23:50:59;25.01.2020;3,7190;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:11:00 - 24:11:59;25.01.2020;3,5174;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:30:00 - 24:30:59;25.01.2020;3,5030;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:51:00 - 24:51:59;25.01.2020;3,3324;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:18:00 - 25:18:59;25.01.2020;1,4118;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:37:00 - 25:37:59;25.01.2020;1,2615;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:54:00 - 25:54:59;25.01.2020;0,9199;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;26:16:00 - 26:16:59;25.01.2020;0,6486;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;26:35:00 - 26:35:59;25.01.2020;0,6464;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;26:54:00 - 26:54:59;25.01.2020;0,5667;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;09:47:00 - 09:47:59;25.01.2020;1,2259;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;10:36:00 - 10:36:59;25.01.2020;1,5078;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;10:55:00 - 10:55:59;25.01.2020;1,5091;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;11:19:00 - 11:19:59;25.01.2020;1,2871;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;11:45:00 - 11:45:59;25.01.2020;1,4791;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;12:06:00 - 12:06:59;25.01.2020;1,3978;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;12:33:00 - 12:33:59;25.01.2020;1,8373;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;12:52:00 - 12:52:59;25.01.2020;1,7883;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;13:07:00 - 13:07:59;25.01.2020;1,9214;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;13:24:00 - 13:24:59;25.01.2020;1,6776;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:11:00 - 14:11:59;25.01.2020;1,5960;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:32:00 - 14:32:59;25.01.2020;2,0289;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:10:00 - 15:10:59;25.01.2020;2,1556;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:30:00 - 15:30:59;25.01.2020;2,1306;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:49:00 - 15:49:59;25.01.2020;2,1319;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:07:00 - 16:07:59;25.01.2020;2,2973;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:46:00 - 16:46:59;25.01.2020;2,6602;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:05:00 - 17:05:59;25.01.2020;2,6662;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:46:00 - 17:46:59;25.01.2020;2,5819;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;18:50:00 - 18:50:59;25.01.2020;1,6762;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:46:00 - 19:46:59;25.01.2020;1,6185;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:21:00 - 20:21:59;25.01.2020;2,0374;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:39:00 - 20:39:59;25.01.2020;1,9062;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:55:00 - 21:55:59;25.01.2020;2,8980;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:18:00 - 22:18:59;25.01.2020;2,7726;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:56:00 - 22:56:59;25.01.2020;2,4188;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:15:00 - 23:15:59;25.01.2020;2,4257;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:34:00 - 23:34:59;25.01.2020;2,5548;1
1859;РОССИЯ 1 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:52:00 - 23:52:59;25.01.2020;2,4029;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;05:56:00 - 05:56:59;25.01.2020;0,3550;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;06:57:00 - 06:57:59;25.01.2020;0,5779;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:12:00 - 07:12:59;25.01.2020;0,6681;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:26:00 - 07:26:59;25.01.2020;0,6442;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:58:00 - 07:58:59;25.01.2020;0,3160;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:28:00 - 08:28:59;25.01.2020;0,4017;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:33:00 - 08:33:59;25.01.2020;0,6921;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:22:00 - 09:22:59;25.01.2020;0,8339;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:35:00 - 09:35:59;25.01.2020;0,7791;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:37:00 - 09:37:59;25.01.2020;0,8669;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:00:00 - 10:00:59;25.01.2020;0,8432;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:27:00 - 10:27:59;25.01.2020;0,6114;1
1860;РОССИЯ 24 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:06:00 - 11:06:59;25.01.2020;0,7449;1
