nan;nan;nan;nan;nan;nan;nan;TVR;TVR;Quantity;Quantity
nan;nan;nan;nan;nan;nan;nan;Total;all 18+;Total;all 18+
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,1322;0,1561;2;2
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,0923;0,1106;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,1346;0,1613;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,6738;0,7207;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;1,0951;1,2240;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;1,3382;1,5349;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;1,6278;1,8545;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;1,8294;2,0904;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;1,9539;2,2285;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;2,2516;2,5449;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;2,0417;2,2575;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;1,9767;2,1338;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;2,0659;2,3017;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,7344;0,7947;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;1,0602;1,1582;2;2
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,3178;0,3724;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,1462;0,1753;1;1
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;26:00:00 - 26:29:59;08.01.2020;0,1150;0,1378;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,2038;0,2336;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,3258;0,3781;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,5372;0,6311;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,7736;0,8540;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,8873;1,0168;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,5968;0,7065;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,9239;1,1007;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;1,2944;1,5091;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,6853;0,7936;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;1,3355;1,5469;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;1,0253;1,0991;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;1,0825;1,2176;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;1,6534;1,8120;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,9959;1,0684;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;1,9796;2,1555;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;1,1731;1,2729;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;2,4892;2,8079;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;1,3149;1,5069;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;2,3140;2,6038;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;1,3603;1,5341;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;1,4185;1,5979;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;2,6834;3,0465;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;1,1288;1,2301;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;2,5476;2,9172;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;1,2634;1,4031;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;2,9734;3,4283;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;1,4090;1,6395;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;3,1164;3,6208;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;1,4153;1,6617;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;3,0025;3,3993;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,8247;0,9398;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;1,8097;2,0330;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,6824;0,7775;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,9009;1,0554;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:00:00 - 25:29:59;08.01.2020;0,2575;0,3044;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,4583;0,5369;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:00:00 - 26:29:59;08.01.2020;0,2227;0,2484;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:30:00 - 26:59:59;08.01.2020;0,1595;0,1804;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,2843;0,3313;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,2198;0,2540;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,1478;0,1772;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,3211;0,3336;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,3249;0,3511;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,2644;0,2893;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,3870;0,4506;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,3840;0,3991;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,8669;0,9327;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;1,1866;1,3053;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,8473;0,9766;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,7685;0,8595;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,9576;1,0668;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,9318;1,0440;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,8794;1,0010;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,7590;0,8188;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;1,9546;2,2231;2;2
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,9146;1,0099;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;1,0990;1,2769;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,9754;1,1391;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;1,0813;1,2494;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,9758;1,1383;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,7947;0,8839;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,4413;0,4891;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,8855;0,9965;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,3977;0,4694;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,3209;0,3630;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:00:00 - 25:29:59;08.01.2020;0,1806;0,2164;1;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,1825;0,2187;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,0472;0,0373;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,3268;0,3219;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,1929;0,1786;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,6771;0,6795;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,4190;0,4459;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;1,0206;1,1227;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,5884;0,6364;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,6581;0,7171;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;1,9074;2,1920;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,8811;1,0023;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;1,4791;1,6701;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,5984;0,7042;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;1,4458;1,6838;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,5619;0,6649;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;1,7789;2,0603;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;1,9408;2,2100;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,2933;0,3424;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,5316;0,6030;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,2803;0,2904;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,3104;0,3295;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,9624;1,0063;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;1,1178;1,1506;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,5660;0,5801;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,6433;0,7047;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;1,3054;1,4291;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;1,1569;1,2708;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;0,4972;0,5426;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,3901;0,4266;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,7079;0,7887;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,3646;0,4189;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,8495;0,9653;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,5277;0,5797;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,9213;1,0318;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,5588;0,6311;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,9224;1,0231;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:00:00 - 25:29:59;08.01.2020;0,2751;0,3118;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,3445;0,4073;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:00:00 - 26:29:59;08.01.2020;0,4140;0,4962;3;3
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:30:00 - 26:59:59;08.01.2020;0,1029;0,1233;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,0751;0,0515;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,0493;0,0398;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,1877;0,1777;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,4629;0,4533;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,2985;0,3367;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,4764;0,5095;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,3704;0,4330;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,6008;0,6930;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,5983;0,7092;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,5088;0,5553;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,3955;0,4661;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,5360;0,6345;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,4620;0,5538;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,6857;0,8076;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;1,3963;1,6055;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,2846;0,3275;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,2261;0,2346;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,3803;0,3825;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,8604;0,8313;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,4256;0,4657;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,3649;0,3868;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,6287;0,6952;2;2
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,2166;0,2269;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,2835;0,2756;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,1895;0,2224;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,2926;0,3459;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,3283;0,3708;1;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,2404;0,2775;1;1
